#Date	Searchkey	searchvalue	newkey	newvalue	Objekts found	Changset-Nr	Errorlog
2010-10-18 18:47:34	maxspeed	40mph	maxspeed	40 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:35	maxspeed	50mph	maxspeed	50 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:36	maxspeed	60mph	maxspeed	60 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:37	max_speed	.*	maxspeed	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:38	name: en	.*	name:en	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:39	name	Hypovereinsbank	name	HypoVereinsbank	2	ate you	
2010-10-18 18:47:41	name	HypovereinsBank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:42	name	Hypo Vereinsbank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:43	name	Hypo-Vereinsbank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:45	name 	.*	name	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:46	operator	Hypovereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:47	operator	HypovereinsBank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:48	operator	Hypo Vereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:49	operator	Hypo-Vereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:50	operator	McDonald	operator	McDonald's			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:51	operator	McDonalds	operator	McDonald's			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:52	Operator	.*	operator	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:53	real_ale	Yes	real_ale	Yes	2	ate you	Nothig to change/changing didn't worked out.	Nothig to change/changing didn't worked out.	
2010-10-18 18:47:55	sex	Both	sex	unisex			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:57	sex	Female	sex	female			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:58	sex	Male	sex	male			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:47:59	sex	man	sex	male			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:48:00	sex	women	sex	female			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:48:01	shop	animals	shop	pet			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 18:48:02	shop	book	shop	books	4	ate you	
2010-10-18 18:48:06	shop	car_dealer	shop	car	
2010-10-18 19:14:38	addr:city	Frankfurt am Main - Germany	addr:city	Frankfurt			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:40	addr:city	Muenchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:41	addr:city	münchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:42	addr:city	Munchen	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:43	addr:city	munich	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:44	addr:city	Munich	addr:city	München			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:46	addr:country	de	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:47	addr:country	deutschland	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:48	addr:country	Deutschland	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:49	addr:country	Germany	addr:country	DE			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:50	addr:interpolation	uneven	addr:interpolation	odd			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:51	amanety	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:52	amanity	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:53	Amenity	.*	amenity	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:54	amenity	barbecue	amenity	bbq			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:55	amenity	barbeque	amenity	bbq			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:56	amenity	church hall	amenity	church_hall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:57	amenity	grave yard	amenity	grave_yard			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:58	amenity	grave-yard	amenity	grave_yard			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:14:59	amenity	graveyard	amenity	grave_yard	1	6084381	
2010-10-18 19:15:02	amenity	hotel	tourism	hotel	1	6084382	
2010-10-18 19:15:04	amenity	Hotel	tourism	hotel			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:05	amenity	Kindergarten	amenity	kindergarten	2	6084384	
2010-10-18 19:15:08	amenity	motel	tourism	motel			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:09	amenity	nursing home	amenity	nursing_home			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:10	amenity	place_of_worhship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:11	amenity	place _of_worship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:13	amenity	place_of _worship	amenity	place_of_worship			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:14	amenity	postbox	amenity	post_box			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:15	amenity	supermarket	shop	supermarket	12	6084386	
2010-10-18 19:15:22	bicycles	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:23	bicylce	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:24	bicyle	.*	bicycle	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:25	brewery	Augustiner Bräu	brewery	Augustiner			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:26	brewery	Augustiner-Bräu	brewery	Augustiner			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:28	maxspeed	20mph	maxspeed	20 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:29	maxspeed	30mph	maxspeed	30 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:31	maxspeed	40mph	maxspeed	40 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:32	maxspeed	50mph	maxspeed	50 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:33	maxspeed	60mph	maxspeed	60 mph			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:34	max_speed	.*	maxspeed	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:35	name: en	.*	name:en	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:36	name	Hypovereinsbank	name	HypoVereinsbank	2	6084391	
2010-10-18 19:15:40	name	HypovereinsBank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:41	name	Hypo Vereinsbank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:43	name	Hypo-Vereinsbank	name	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:44	name 	.*	name	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:45	operator	Hypovereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:46	operator	HypovereinsBank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:47	operator	Hypo Vereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:49	operator	Hypo-Vereinsbank	operator	HypoVereinsbank			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:50	operator	McDonald	operator	McDonald's			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:51	operator	McDonalds	operator	McDonald's			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:52	Operator	.*	operator	*			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:53	real_ale	Yes	real_ale	Yes	2	6084397	Nothig to change/changing didn't worked out.	Nothig to change/changing didn't worked out.	
2010-10-18 19:15:56	sex	Both	sex	unisex			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:57	sex	Female	sex	female			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:58	sex	Male	sex	male			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:15:59	sex	man	sex	male			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:01	sex	women	sex	female			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:02	shop	animals	shop	pet			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:03	shop	book	shop	books	4	6084399	
2010-10-18 19:16:08	shop	car_dealer	shop	car	3	6084401	
2010-10-18 19:16:12	shop	carpets	shop	carpet			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:14	shop	cars	shop	car			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:15	shop	cell_phones	shop	mobile_phone			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:16	shop	clothing	shop	clothes			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:18	shop	delicatessen	shop	deli			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:19	shop	flowers	shop	florist			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:20	shop	garden	shop	garden_centre 			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:23	shop	gifts	shop	gift	3	6084405	
2010-10-18 19:16:30	shop	mobile	shop	mobile_phone			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:33	shop	motorbike	shop	motorcycle			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:35	shop	pets	shop	pet	1	6084409	
2010-10-18 19:16:37	shop	sex	shop	erotic			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:39	shop	shopping center	shop	mall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
2010-10-18 19:16:40	shop	shopping_center	shop	mall			Suchausdruck nicht gefunden. Nichts weiter zu tun	
